datetime,USGSData.percentile,USGSData.huc_cd,USGSData.flow,USGSData.stage,USGSData.url,USGSData.station_nm,Event.EventTime,Event.Container,Event.Path,Event.Label,Event.Latitude,Event.Longitude,
08Jul19 14:00:00,46.92,04090003,6.84,1.14,https://waterdata.usgs.gov/mi/nwis/uv?site_no=04164100,EAST POND CREEK AT ROMEO  MI,07-08-2019 14:00:00,HTTPSources,MI04164100,USGSData,42.8225,-83.0202,
08Jul19 14:00:00,55,04090003,0.54,1.74,https://waterdata.usgs.gov/mi/nwis/uv?site_no=04164300,EAST BRANCH COON CREEK AT ARMADA  MI,07-08-2019 14:00:00,HTTPSources,MI04164300,USGSData,42.8459,-82.8849,
08Jul19 14:00:00,66.19,04090003,33.8,4.51,https://waterdata.usgs.gov/mi/nwis/uv?site_no=04164500,NORTH BRANCH CLINTON RIVER NEAR MT. CLEMENS  MI,07-08-2019 14:00:00,HTTPSources,MI04164500,USGSData,42.6292,-82.8888,
08Jul19 14:00:00,77.93,04090003,17.2,6.11,https://waterdata.usgs.gov/mi/nwis/uv?site_no=04164800,MIDDLE BRANCH CLINTON RIVER AT MACOMB  MI,07-08-2019 14:00:00,HTTPSources,MI04164800,USGSData,42.7064,-82.9591,
08Jul19 14:00:00,68.16,04090004,15.1,1.86,https://waterdata.usgs.gov/mi/nwis/uv?site_no=04166000,RIVER ROUGE AT BIRMINGHAM  MI,07-08-2019 14:00:00,HTTPSources,MI04166000,USGSData,42.5459,-83.2235,
08Jul19 14:00:00,81.25,04090004,14.8,3.11,https://waterdata.usgs.gov/mi/nwis/uv?site_no=04166300,UPPER RIVER ROUGE AT FARMINGTON  MI,07-08-2019 14:00:00,HTTPSources,MI04166300,USGSData,42.4645,-83.3697,
08Jul19 14:00:00,64.65,04090004,72.9,3.59,https://waterdata.usgs.gov/mi/nwis/uv?site_no=04168400,LOWER RIVER ROUGE AT DEARBORN  MI,07-08-2019 14:00:00,HTTPSources,MI04168400,USGSData,42.3084,-83.2527,
08Jul19 14:00:00,55.88,04090004,2.38,2.35,https://waterdata.usgs.gov/mi/nwis/uv?site_no=04168580,ECORSE RIVER AT DEARBORN HEIGHTS  MI,07-08-2019 14:00:00,HTTPSources,MI04168580,USGSData,42.2695,-83.2895999,
08Jul19 14:00:00,87.4,04090005,110,5.6,https://waterdata.usgs.gov/mi/nwis/uv?site_no=04170000,HURON RIVER AT MILFORD  MI,07-08-2019 14:00:00,HTTPSources,MI04170000,USGSData,42.5789,-83.6266,
08Jul19 14:00:00,80.39,04100002,87,3.03,https://waterdata.usgs.gov/mi/nwis/uv?site_no=04175600,RIVER RAISIN NEAR MANCHESTER  MI,07-08-2019 14:00:00,HTTPSources,MI04175600,USGSData,42.1681,-84.0761,
08Jul19 14:00:00,91.44,04100002,76.7,5.72,https://waterdata.usgs.gov/mi/nwis/uv?site_no=04176400,SALINE RIVER NEAR SALINE  MI,07-08-2019 14:00:00,HTTPSources,MI04176400,USGSData,42.1303,-83.7758,
08Jul19 14:00:00,0,04100006,0.00145,0.07,https://waterdata.usgs.gov/mi/nwis/uv?site_no=04184846,TRIB (TILE) TO MILL CREEK NEAR WALDRON  MI,07-08-2019 14:00:00,HTTPSources,MI04184846,USGSData,41.7224999,-84.3763,
08Jul19 14:00:00,0,04080204,0,-0.02,https://waterdata.usgs.gov/mi/nwis/uv?site_no=0414826503,TRIB (TILE) TO KIMBALL DRAIN NEAR SWARTZ CREEK  MI,07-08-2019 14:00:00,HTTPSources,MI0414826503,USGSData,42.9221999,-83.8331,
08Jul19 14:00:00,0,04080204,0,0,https://waterdata.usgs.gov/mi/nwis/uv?site_no=0414826504,TRIB TO KIMBALL DRAIN NEAR SWARTZ CREEK  MI,07-08-2019 14:00:00,HTTPSources,MI0414826504,USGSData,42.9221999,-83.8331,
08Jul19 14:00:00,0,04060102,0,8.71,https://waterdata.usgs.gov/mi/nwis/uv?site_no=442400084472801,HOUGHTON LAKE NR HOUGHTON LAKE HEIGHTS  MI,07-08-2019 14:00:00,HTTPSources,MI442400084472801,USGSData,44.4045,-84.7911,
08Jul19 14:00:00,0,04070007,0,6.45,https://waterdata.usgs.gov/mi/nwis/uv?site_no=442409084274001,LAKE ST HELEN AT ST HELEN  MI,07-08-2019 14:00:00,HTTPSources,MI442409084274001,USGSData,44.3742,-84.4214,
08Jul19 14:00:00,0,04060102,0,5.38,https://waterdata.usgs.gov/mi/nwis/uv?site_no=442805084411001,HIGGINS LAKE NEAR ROSCOMMON  MI,07-08-2019 14:00:00,HTTPSources,MI442805084411001,USGSData,44.4264,-84.682,
08Jul19 14:00:00,0,04070007,0,3.59,https://waterdata.usgs.gov/mi/nwis/uv?site_no=445512084415301,OTSEGO LAKE NEAR GAYLORD  MI,07-08-2019 14:00:00,HTTPSources,MI445512084415301,USGSData,44.9306,-84.6923,
08Jul19 14:00:00,0,04060105,0,7.11,https://waterdata.usgs.gov/mi/nwis/uv?site_no=450415085153501,INTERMEDIATE LAKE AT CENTRAL LAKE  MI,07-08-2019 14:00:00,HTTPSources,MI450415085153501,USGSData,45.0708,-85.2598,
08Jul19 14:00:00,74.31,04010301,461,7.12,https://waterdata.usgs.gov/wi/nwis/uv?site_no=04024430,NEMADJI RIVER NEAR SOUTH SUPERIOR  WI,07-08-2019 14:00:00,HTTPSources,WI04024430,USGSData,46.6333,-92.0939,
08Jul19 14:00:00,46.91,04010301,150,1.78,https://waterdata.usgs.gov/wi/nwis/uv?site_no=04025500,BOIS BRULE RIVER AT BRULE  WI,07-08-2019 14:00:00,HTTPSources,WI04025500,USGSData,46.5378,-91.5953,
08Jul19 14:00:00,90.91,04010301,30.4,5.87,https://waterdata.usgs.gov/wi/nwis/uv?site_no=04026390,BEARTRAP CREEK AT U.S. HIGHWAY 2 NEAR ASHLAND  WI,07-08-2019 14:00:00,HTTPSources,WI04026390,USGSData,46.6092,-90.7603,
08Jul19 14:00:00,0,04010302,0,3.41,https://waterdata.usgs.gov/wi/nwis/uv?site_no=04027595,BAD RIVER AT ODANAH  WI,07-08-2019 14:00:00,HTTPSources,WI04027595,USGSData,46.6102,-90.6871,
08Jul19 14:00:00,71.35,04030108,237,3.18,https://waterdata.usgs.gov/wi/nwis/uv?site_no=04066500,PIKE RIVER AT AMBERG  WI,07-08-2019 14:00:00,HTTPSources,WI04066500,USGSData,45.5,-88.0,
08Jul19 14:00:00,84.25,04030105,962,2.63,https://waterdata.usgs.gov/wi/nwis/uv?site_no=04069500,PESHTIGO RIVER AT PESHTIGO  WI,07-08-2019 14:00:00,HTTPSources,WI04069500,USGSData,45.0475,-87.7444,
08Jul19 14:00:00,87.2,04030104,781,2.22,https://waterdata.usgs.gov/wi/nwis/uv?site_no=04071000,OCONTO RIVER NEAR GILLETT  WI,07-08-2019 14:00:00,HTTPSources,WI04071000,USGSData,44.865,-88.3,
08Jul19 14:00:00,80,04030103,0.64,2.48,https://waterdata.usgs.gov/wi/nwis/uv?site_no=04072076,SILVER CREEK AT FLORIST DRIVE AT ONEIDA  WI,07-08-2019 14:00:00,HTTPSources,WI04072076,USGSData,44.49,-88.1811,
08Jul19 14:00:00,0,04030201,15.6,3.74,https://waterdata.usgs.gov/wi/nwis/uv?site_no=04073240,CHAFFEE CREEK AT I-39 NEAR COLOMA  WI,07-08-2019 14:00:00,HTTPSources,WI04073240,USGSData,43.9818,-89.4978,
08Jul19 14:00:00,74.34,04030201,4.79,4.34,https://waterdata.usgs.gov/wi/nwis/uv?site_no=04073462,WHITE CREEK AT SPRING GROVE ROAD NR GREEN LAKE  WI,07-08-2019 14:00:00,HTTPSources,WI04073462,USGSData,43.8161,-88.9282999,
08Jul19 14:00:00,64.97,04030201,50.1,7.13,https://waterdata.usgs.gov/wi/nwis/uv?site_no=04073466,SILVER CREEK AT SPAULDING ROAD NEAR GREEN LAKE  WI,07-08-2019 14:00:00,HTTPSources,WI04073466,USGSData,43.8397,-88.9083,
08Jul19 14:00:00,91.95,04030201,2150,11.77,https://waterdata.usgs.gov/wi/nwis/uv?site_no=04073500,FOX RIVER AT BERLIN  WI,07-08-2019 14:00:00,HTTPSources,WI04073500,USGSData,43.9539,-88.9525,
08Jul19 14:00:00,98.91,04030202,2010,6.45,https://waterdata.usgs.gov/wi/nwis/uv?site_no=04078500,EMBARRASS RIVER NEAR EMBARRASS  WI,07-08-2019 14:00:00,HTTPSources,WI04078500,USGSData,44.7247,-88.7360999,
08Jul19 14:00:00,88.54,04030202,2950,5.97,https://waterdata.usgs.gov/wi/nwis/uv?site_no=04079000,WOLF RIVER AT NEW LONDON  WI,07-08-2019 14:00:00,HTTPSources,WI04079000,USGSData,44.3922,-88.7403999,
08Jul19 14:00:00,98.59,04030202,1680,3.46,https://waterdata.usgs.gov/wi/nwis/uv?site_no=04080000,LITTLE WOLF RIVER AT ROYALTON  WI,07-08-2019 14:00:00,HTTPSources,WI04080000,USGSData,44.4125,-88.8653999,
08Jul19 14:00:00,88.33,04030202,50.7,8.99,https://waterdata.usgs.gov/wi/nwis/uv?site_no=04080798,TOMORROW RIVER NEAR NELSONVILLE  WI,07-08-2019 14:00:00,HTTPSources,WI04080798,USGSData,44.5244,-89.3378,
08Jul19 14:00:00,98.46,04030202,415,2.36,https://waterdata.usgs.gov/wi/nwis/uv?site_no=04081000,WAUPACA RIVER NEAR WAUPACA  WI,07-08-2019 14:00:00,HTTPSources,WI04081000,USGSData,44.3292,-88.9958,
08Jul19 14:00:00,0,04030203,0,3.22,https://waterdata.usgs.gov/wi/nwis/uv?site_no=04082500,LAKE WINNEBAGO AT OSHKOSH  WI,07-08-2019 14:00:00,HTTPSources,WI04082500,USGSData,44.0097,-88.5273,
08Jul19 14:00:00,0,04030203,0,0.05,https://waterdata.usgs.gov/wi/nwis/uv?site_no=04083515,HAWTHORNE DR STORM SEWER AT FOND DU LAC  WI,07-08-2019 14:00:00,HTTPSources,WI04083515,USGSData,43.7522,-88.4367,
08Jul19 14:00:00,0,04030203,0,2.96,https://waterdata.usgs.gov/wi/nwis/uv?site_no=04084255,LAKE WINNEBAGO NEAR STOCKBRIDGE  WI,07-08-2019 14:00:00,HTTPSources,WI04084255,USGSData,44.0706,-88.3289,
08Jul19 14:00:00,90.55,04030204,10700,6.42,https://waterdata.usgs.gov/wi/nwis/uv?site_no=04084445,FOX RIVER AT APPLETON  WI,07-08-2019 14:00:00,HTTPSources,WI04084445,USGSData,44.2481,-88.4231,
08Jul19 14:00:00,60.36,04030204,1.89,2.34,https://waterdata.usgs.gov/wi/nwis/uv?site_no=04084911,PLUM CREEK NEAR WRIGHTSTOWN  WI,07-08-2019 14:00:00,HTTPSources,WI04084911,USGSData,44.3055,-88.1712,
08Jul19 14:00:00,33.61,04030204,0.27,2.93,https://waterdata.usgs.gov/wi/nwis/uv?site_no=04084927,WEST PLUM CREEK AT NEW ROAD NEAR WRIGHTSTOWN  WI,07-08-2019 14:00:00,HTTPSources,WI04084927,USGSData,44.2993,-88.1918,
08Jul19 14:00:00,45,04030204,0.2,2.94,https://waterdata.usgs.gov/wi/nwis/uv?site_no=04085068,ASHWAUBENON CREEK NEAR LITTLE RAPIDS  WI,07-08-2019 14:00:00,HTTPSources,WI04085068,USGSData,44.4142,-88.127,
08Jul19 14:00:00,0,04030204,0,4.43,https://waterdata.usgs.gov/wi/nwis/uv?site_no=04085074,DUTCHMAN CREEK AT CYRUS ST NR ASHWAUBENON  WI,07-08-2019 14:00:00,HTTPSources,WI04085074,USGSData,44.4664,-88.1431999,
08Jul19 14:00:00,0,04030204,0,4.5,https://waterdata.usgs.gov/wi/nwis/uv?site_no=04085078,DUTCHMAN CREEK AT HANSEN RD AT ASHWAUBENON  WI,07-08-2019 14:00:00,HTTPSources,WI04085078,USGSData,44.4835,-88.087,
08Jul19 14:00:00,61.46,04030204,7.23,4.75,https://waterdata.usgs.gov/wi/nwis/uv?site_no=04085108,EAST RIVER @ CNTY TRUNK HIGHWAY ZZ NR GREENLEAF WI,07-08-2019 14:00:00,HTTPSources,WI04085108,USGSData,44.3718999,-88.0922,
08Jul19 14:00:00,73.61,04030102,39.6,8.98,https://waterdata.usgs.gov/wi/nwis/uv?site_no=04085200,KEWAUNEE RIVER NEAR KEWAUNEE  WI,07-08-2019 14:00:00,HTTPSources,WI04085200,USGSData,44.4583,-87.5565,
08Jul19 14:00:00,93.86,04030101,435,2.98,https://waterdata.usgs.gov/wi/nwis/uv?site_no=04086000,SHEBOYGAN RIVER AT SHEBOYGAN  WI,07-08-2019 14:00:00,HTTPSources,WI04086000,USGSData,43.7414,-87.7521,
08Jul19 14:00:00,90.7,04040003,692,6.79,https://waterdata.usgs.gov/wi/nwis/uv?site_no=04086600,MILWAUKEE RIVER NEAR CEDARBURG  WI,07-08-2019 14:00:00,HTTPSources,WI04086600,USGSData,43.2802999,-87.9425,
08Jul19 14:00:00,90.87,04040003,694,2.83,https://waterdata.usgs.gov/wi/nwis/uv?site_no=04087000,MILWAUKEE RIVER AT MILWAUKEE  WI,07-08-2019 14:00:00,HTTPSources,WI04087000,USGSData,43.1,-87.909,
08Jul19 14:00:00,90.54,04040003,11.2,2.32,https://waterdata.usgs.gov/wi/nwis/uv?site_no=04087050,LITTLE MENOMONEE RIVER NEAR FREISTADT  WI,07-08-2019 14:00:00,HTTPSources,WI04087050,USGSData,43.2067,-88.0384,
08Jul19 14:00:00,74.97,04040003,17.7,4.2,https://waterdata.usgs.gov/wi/nwis/uv?site_no=04087070,LITTLE MENOMONEE RIVER AT MILWAUKEE  WI,07-08-2019 14:00:00,HTTPSources,WI04087070,USGSData,43.1236,-88.0436,
08Jul19 14:00:00,0,04040003,0,8.88,https://waterdata.usgs.gov/wi/nwis/uv?site_no=04087087,UNDERWOOD CREEK AT 115TH STREET AT WAUWATOSA  WI,07-08-2019 14:00:00,HTTPSources,WI04087087,USGSData,43.0428,-88.0564,
08Jul19 14:00:00,66.22,04040003,10.9,8.56,https://waterdata.usgs.gov/wi/nwis/uv?site_no=04087088,UNDERWOOD CREEK AT WAUWATOSA  WI,07-08-2019 14:00:00,HTTPSources,WI04087088,USGSData,43.0546999,-88.0461,
08Jul19 14:00:00,65.63,04040003,3.45,9.92,https://waterdata.usgs.gov/wi/nwis/uv?site_no=04087119,HONEY CREEK AT WAUWATOSA  WI,07-08-2019 14:00:00,HTTPSources,WI04087119,USGSData,43.0438,-88.0051,
08Jul19 14:00:00,29.49,04040003,6.94,6.22,https://waterdata.usgs.gov/wi/nwis/uv?site_no=04087159,KINNICKINNIC RIVER @ S. 11TH STREET @ MILWAUKEE WI,07-08-2019 14:00:00,HTTPSources,WI04087159,USGSData,42.9975,-87.9264,
08Jul19 14:00:00,93.33,04040003,7720,11.42,https://waterdata.usgs.gov/wi/nwis/uv?site_no=04087170,MILWAUKEE RIVER AT MOUTH AT MILWAUKEE  WI,07-08-2019 14:00:00,HTTPSources,WI04087170,USGSData,43.0244,-87.8983,
08Jul19 14:00:00,54.13,04040002,6.31,2.4,https://waterdata.usgs.gov/wi/nwis/uv?site_no=04087204,OAK CREEK AT SOUTH MILWAUKEE  WI,07-08-2019 14:00:00,HTTPSources,WI04087204,USGSData,42.925,-87.87,
08Jul19 14:00:00,59.57,04040002,4.78,10.66,https://waterdata.usgs.gov/wi/nwis/uv?site_no=04087214,ROOT RIVER AT GRANGE AVENUE AT GREENFIELD  WI,07-08-2019 14:00:00,HTTPSources,WI04087214,USGSData,42.945,-88.0142,
08Jul19 14:00:00,71.74,04040002,28,2.34,https://waterdata.usgs.gov/wi/nwis/uv?site_no=04087220,ROOT RIVER NEAR FRANKLIN  WI,07-08-2019 14:00:00,HTTPSources,WI04087220,USGSData,42.8736,-87.9958,
08Jul19 14:00:00,75.1,04040002,26.2,2.59,https://waterdata.usgs.gov/wi/nwis/uv?site_no=04087233,ROOT RIVER CANAL NEAR FRANKLIN  WI,07-08-2019 14:00:00,HTTPSources,WI04087233,USGSData,42.8156,-87.9947,
08Jul19 14:00:00,61.72,04040002,65.9,4.36,https://waterdata.usgs.gov/wi/nwis/uv?site_no=04087234,ROOT RIVER AT 60TH ST NEAR CALEDONIA  WI,07-08-2019 14:00:00,HTTPSources,WI04087234,USGSData,42.8556,-87.9907,
08Jul19 14:00:00,79.36,04040002,122,2.96,https://waterdata.usgs.gov/wi/nwis/uv?site_no=04087240,ROOT RIVER AT RACINE  WI,07-08-2019 14:00:00,HTTPSources,WI04087240,USGSData,42.7513999,-87.8236,
08Jul19 14:00:00,73.71,04040002,21.3,1.58,https://waterdata.usgs.gov/wi/nwis/uv?site_no=04087257,PIKE RIVER NEAR RACINE  WI,07-08-2019 14:00:00,HTTPSources,WI04087257,USGSData,42.6469,-87.8606,
08Jul19 14:00:00,16.67,04030201,-30,6.7,https://waterdata.usgs.gov/wi/nwis/uv?site_no=040734605,GREEN LAKE SW INLET @ CT HIGHWY K NR GREEN LAKE WI,07-08-2019 14:00:00,HTTPSources,WI040734605,USGSData,43.7771,-89.0569,
08Jul19 14:00:00,0,04030201,9.24,4.89,https://waterdata.usgs.gov/wi/nwis/uv?site_no=040734615,HILL CREEK NR MOUTH NEAR GREEN LAKE  WI,07-08-2019 14:00:00,HTTPSources,WI040734615,USGSData,43.8147,-88.9476,
08Jul19 14:00:00,0,04030204,5.84,3.96,https://waterdata.usgs.gov/wi/nwis/uv?site_no=040850684,ASHWAUBENON CREEK AT GRANT ST NR WEST DEPERE  WI,07-08-2019 14:00:00,HTTPSources,WI040850684,USGSData,44.445,-88.0989,
08Jul19 14:00:00,0,04040003,0,12.44,https://waterdata.usgs.gov/wi/nwis/uv?site_no=040870860,UNDERWOOD CREEK AT W BLUE MOUND RD  ELM GROVE  WI,07-08-2019 14:00:00,HTTPSources,WI040870860,USGSData,43.0361,-88.0669,
08Jul19 14:00:00,0,04040003,0,1.17,https://waterdata.usgs.gov/wi/nwis/uv?site_no=040870876,UNDERWOOD CR ON BIKE PATH/Rt 100  WEST ALLIS  WI.,07-08-2019 14:00:00,HTTPSources,WI040870876,USGSData,43.0478,-88.0474,
08Jul19 14:00:00,29.88,04040002,0,0.1,https://waterdata.usgs.gov/wi/nwis/uv?site_no=040871476,HOLMES AVE CRK TRIB @ GMIA OUTFALL #1 AT MILWAUKEE,07-08-2019 14:00:00,HTTPSources,WI040871476,USGSData,42.9444,-87.9103,
08Jul19 14:00:00,50.06,04040003,4.36,11.21,https://waterdata.usgs.gov/wi/nwis/uv?site_no=040871488,WILSON PARK CK @ ST. LUKES HOSPITAL @ MILWAUKEE WI,07-08-2019 14:00:00,HTTPSources,WI040871488,USGSData,42.9897,-87.9519,
08Jul19 14:00:00,0,04040003,0,19.43,https://waterdata.usgs.gov/wi/nwis/uv?site_no=0408708567,UNDERWOOD CREEK AT UNNAMED ROAD  ELM GROVE  WI,07-08-2019 14:00:00,HTTPSources,WI0408708567,USGSData,43.0372,-88.0672,
08Jul19 14:00:00,0,04030201,0,6.7,https://waterdata.usgs.gov/wi/nwis/uv?site_no=434840089000001,GREEN LAKE AT GREEN LAKE  WI,07-08-2019 14:00:00,HTTPSources,WI434840089000001,USGSData,43.8111,-89.0,
08Jul19 14:00:00,0,04030201,0,13.83,https://waterdata.usgs.gov/wi/nwis/uv?site_no=435857089325301,PLEASANT LAKE NEAR WESTFIELD  WI,07-08-2019 14:00:00,HTTPSources,WI435857089325301,USGSData,43.9824,-89.5481,
08Jul19 14:00:00,0,04030204,0.0034,0.02,https://waterdata.usgs.gov/wi/nwis/uv?site_no=441520088045001,GLRI EAST RIVER WATERWAY 3 NEAR GREENLEAF  WI,07-08-2019 14:00:00,HTTPSources,WI441520088045001,USGSData,44.2557,-88.0805,
08Jul19 14:00:00,69,04030204,0.016,0.16,https://waterdata.usgs.gov/wi/nwis/uv?site_no=441520088045002,GLRI EAST RIVER TILE 1 NEAR GREENLEAF  WI,07-08-2019 14:00:00,HTTPSources,WI441520088045002,USGSData,44.2556,-88.0806,
08Jul19 14:00:00,0,04030204,0,-0.03,https://waterdata.usgs.gov/wi/nwis/uv?site_no=441546088082001,GLRI EAST RIVER WATERWAY NUMBER 2 NR GREENLEAF  WI,07-08-2019 14:00:00,HTTPSources,WI441546088082001,USGSData,44.2628,-88.1387,
08Jul19 14:00:00,0,04030204,0.00162,0.01,https://waterdata.usgs.gov/wi/nwis/uv?site_no=442114088085701,GLRI WATERWAY NUMBER 5 NR WRIGHTSTOWN  WI,07-08-2019 14:00:00,HTTPSources,WI442114088085701,USGSData,44.354,-88.1491999,
08Jul19 14:00:00,0,04030204,0,0.01,https://waterdata.usgs.gov/wi/nwis/uv?site_no=442119088085501,GLRI WATERWAY NUMBER 4 NR WRIGHTSTOWN  WI,07-08-2019 14:00:00,HTTPSources,WI442119088085501,USGSData,44.3553,-88.1487,
08Jul19 14:00:00,0,04030101,0.01,0.02,https://waterdata.usgs.gov/wi/nwis/uv?site_no=442155087330001,DISCOVERY FARMS WATERWAY KD2 NEAR KEWAUNEE  WI,07-08-2019 14:00:00,HTTPSources,WI442155087330001,USGSData,44.3653,-87.5498999,
08Jul19 14:00:00,0,04030101,0,0,https://waterdata.usgs.gov/wi/nwis/uv?site_no=442405087414401,DISCOVERY FARMS WATERWAY KD1 NEAR KEWAUNEE  WI,07-08-2019 14:00:00,HTTPSources,WI442405087414401,USGSData,44.4013,-87.6956,
08Jul19 14:00:00,0,04030103,0,-0.59,https://waterdata.usgs.gov/wi/nwis/uv?site_no=445014088183601,DISCOVERY FARMS TILE NEAR PULCIFER  WI,07-08-2019 14:00:00,HTTPSources,WI445014088183601,USGSData,44.8371,-88.3101,
08Jul19 14:00:00,0,04030104,0,94.68,https://waterdata.usgs.gov/wi/nwis/uv?site_no=445322088281801,BERRY LAKE NEAR SHAWANO  WI,07-08-2019 14:00:00,HTTPSources,WI445322088281801,USGSData,44.8875,-88.4722,
08Jul19 14:00:00,0,04020300,0,603.57,https://waterdata.usgs.gov/wi/nwis/uv?site_no=463741090521301,ASHLAND BREAKWATER LIGHTHOUSE CHEQUAMEGON BAY  WI,07-08-2019 14:00:00,HTTPSources,WI463741090521301,USGSData,46.6281,-90.8704,
08Jul19 14:00:00,82.09,04010201,93.7,3.73,https://waterdata.usgs.gov/mn/nwis/uv?site_no=04021520,STONEY BROOK AT PINE DRIVE NEAR BROOKSTON  MN,07-08-2019 14:00:00,HTTPSources,MN04021520,USGSData,46.7817,-92.6367,
08Jul19 14:00:00,14.29,04020300,-2270,603.43,https://waterdata.usgs.gov/mn/nwis/uv?site_no=464646092052900,SUPERIOR BAY DULUTH SHIP CANAL AT DULUTH  MN,07-08-2019 14:00:00,HTTPSources,MN464646092052900,USGSData,46.7794,-92.0913999,
08Jul19 14:00:00,0,04120101,13.2,0.38,https://waterdata.usgs.gov/ny/nwis/uv?site_no=04213319,CHAUTAUQUA CREEK BELOW WESTFIELD NY,07-08-2019 14:00:00,HTTPSources,NY04213319,USGSData,42.3308,-79.5899,
08Jul19 14:00:00,0,04120101,0,2.59,https://waterdata.usgs.gov/ny/nwis/uv?site_no=04213376,CANADAWAY CREEK AT FREDONIA NY,07-08-2019 14:00:00,HTTPSources,NY04213376,USGSData,42.4506,-79.3503999,
08Jul19 14:00:00,0,04120101,0,2.04,https://waterdata.usgs.gov/ny/nwis/uv?site_no=04213401,WALNUT CREEK AT US ROUTE 20 AT SILVER CREEK NY,07-08-2019 14:00:00,HTTPSources,NY04213401,USGSData,42.5384,-79.1692,
08Jul19 14:00:00,0,04120103,0,3.49,https://waterdata.usgs.gov/ny/nwis/uv?site_no=04214060,BIG SISTER CREEK AT EVANS CENTER NY,07-08-2019 14:00:00,HTTPSources,NY04214060,USGSData,42.6567,-79.0356,
08Jul19 14:00:00,0,04120103,0,3.35,https://waterdata.usgs.gov/ny/nwis/uv?site_no=04214231,S BR EIGHTEENMILE CR AT BLEY RD AT EDEN VALLEY,07-08-2019 14:00:00,HTTPSources,NY04214231,USGSData,42.6803,-78.8787,
08Jul19 14:00:00,89.48,04120103,86.3,2.69,https://waterdata.usgs.gov/ny/nwis/uv?site_no=04215500,CAZENOVIA CREEK AT EBENEZER NY,07-08-2019 14:00:00,HTTPSources,NY04215500,USGSData,42.8297,-78.775,
08Jul19 14:00:00,75.92,04120104,37.2,3.46,https://waterdata.usgs.gov/ny/nwis/uv?site_no=04216418,TONAWANDA CREEK AT ATTICA NY,07-08-2019 14:00:00,HTTPSources,NY04216418,USGSData,42.8639,-78.2836,
08Jul19 14:00:00,84.57,04120104,96.2,2.03,https://waterdata.usgs.gov/ny/nwis/uv?site_no=04217000,TONAWANDA CREEK AT BATAVIA NY,07-08-2019 14:00:00,HTTPSources,NY04217000,USGSData,42.9975,-78.1885999,
08Jul19 14:00:00,95.31,04120104,316,2.22,https://waterdata.usgs.gov/ny/nwis/uv?site_no=04218000,TONAWANDA CREEK AT RAPIDS NY,07-08-2019 14:00:00,HTTPSources,NY04218000,USGSData,43.0931,-78.6361,
08Jul19 14:00:00,87.5,04130001,Bkw,4.29,https://waterdata.usgs.gov/ny/nwis/uv?site_no=04219768,EIGHTEENMILE CREEK AT BURT NY,07-08-2019 14:00:00,HTTPSources,NY04219768,USGSData,43.3138,-78.7154,
08Jul19 14:00:00,0,04130001,51.1,9.28,https://waterdata.usgs.gov/ny/nwis/uv?site_no=04220223,SANDY CREEK AT NORTH HAMLIN NY,07-08-2019 14:00:00,HTTPSources,NY04220223,USGSData,43.3391,-77.9152,
08Jul19 14:00:00,90.08,04130002,871,9.86,https://waterdata.usgs.gov/ny/nwis/uv?site_no=04223000,GENESEE RIVER AT PORTAGEVILLE NY,07-08-2019 14:00:00,HTTPSources,NY04223000,USGSData,42.5703,-78.0421999,
08Jul19 14:00:00,0,04130002,0,594.06,https://waterdata.usgs.gov/ny/nwis/uv?site_no=04224000,MOUNT MORRIS LAKE NEAR MOUNT MORRIS NY,07-08-2019 14:00:00,HTTPSources,NY04224000,USGSData,42.7334,-77.9108,
08Jul19 14:00:00,90.31,04130002,123,1.22,https://waterdata.usgs.gov/ny/nwis/uv?site_no=04224775,CANASERAGA CREEK ABOVE DANSVILLE NY,07-08-2019 14:00:00,HTTPSources,NY04224775,USGSData,42.5356,-77.7042,
08Jul19 14:00:00,0,04130002,0,4.4,https://waterdata.usgs.gov/ny/nwis/uv?site_no=04227000,CANASERAGA CREEK AT SHAKERS CROSSING NY,07-08-2019 14:00:00,HTTPSources,NY04227000,USGSData,42.7361,-77.8416,
08Jul19 14:00:00,92.87,04130003,3170,22.96,https://waterdata.usgs.gov/ny/nwis/uv?site_no=04228500,GENESEE RIVER AT AVON NY,07-08-2019 14:00:00,HTTPSources,NY04228500,USGSData,42.9178,-77.7572,
08Jul19 14:00:00,86.22,04130003,150,2.83,https://waterdata.usgs.gov/ny/nwis/uv?site_no=04230500,OATKA CREEK AT GARBUTT NY,07-08-2019 14:00:00,HTTPSources,NY04230500,USGSData,43.01,-77.7914,
08Jul19 14:00:00,0,04130003,0,12.45,https://waterdata.usgs.gov/ny/nwis/uv?site_no=04230650,GENESEE R AT BALLANTYNE BRIDGE NEAR MORTIMER NY,07-08-2019 14:00:00,HTTPSources,NY04230650,USGSData,43.0922,-77.6803,
08Jul19 14:00:00,83.39,04130003,44.7,1.83,https://waterdata.usgs.gov/ny/nwis/uv?site_no=04231000,BLACK CREEK AT CHURCHVILLE NY,07-08-2019 14:00:00,HTTPSources,NY04231000,USGSData,43.1006,-77.8822,
08Jul19 14:00:00,0,04140101,0,2.1,https://waterdata.usgs.gov/ny/nwis/uv?site_no=04232076,SODUS CREEK AT NORTH ROSE NY,07-08-2019 14:00:00,HTTPSources,NY04232076,USGSData,43.1915,-76.9122,
