Sampling Time,Station Name,Link,Percentile,Stage (ft),HU Code,Flow (cfs),Path,Latitude,Longitude
7/8/2019 15:00,SIDELING HILL CREEK NEAR BELLEGROVE  MD,https://waterdata.usgs.gov/md/nwis/uv?site_no=01610155,96.88,2.73,2070003,542,MD01610155,39.6495,-78.3441
7/8/2019 15:00,LICKING CREEK AT PECTONVILLE  MD,https://waterdata.usgs.gov/md/nwis/uv?site_no=01613525,75.44,2.05,2070004,107,MD01613525,39.6763,-78.0425
7/8/2019 15:00,BIG PIPE CREEK AT BRUCEVILLE  MD,https://waterdata.usgs.gov/md/nwis/uv?site_no=01639500,97.08,3.96,2070009,991,MD01639500,39.6124,-77.2373999
7/8/2019 15:00,LITTLE SENECA CREEK TRIBUTARY NEAR CLARKSBURG  MD,https://waterdata.usgs.gov/md/nwis/uv?site_no=01644371,93.75,5.18,2070008,11.5,MD01644371,39.2314999,-77.2557
7/8/2019 15:00,CABIN BRANCH NEAR BOYDS  MD,https://waterdata.usgs.gov/md/nwis/uv?site_no=01644380,82.4,4.84,2070008,2.28,MD01644380,39.2066,-77.2886
7/8/2019 15:00,TENMILE CREEK NEAR CLARKSBURG  MD,https://waterdata.usgs.gov/md/nwis/uv?site_no=01644388,85.71,3.7,2070008,77,MD01644388,39.2234,-77.3122
7/8/2019 15:00,BEAVERDAM CREEK NEAR CHEVERLY  MD,https://waterdata.usgs.gov/md/nwis/uv?site_no=01651730,0,4.15,2070010,592,MD01651730,38.9163,-76.9342999
7/8/2019 15:00,BUNTINGS GUT NEAR CEDARTOWN  MD,https://waterdata.usgs.gov/md/nwis/uv?site_no=0148472405,0,0.07,2040303,0,MD0148472405,38.139,-75.1836
7/8/2019 15:00,Pascack Brook at Park Ridge NJ,https://waterdata.usgs.gov/nj/nwis/uv?site_no=01377370,62.61,2.84,2030103,14.5,NJ01377370,41.0367,-74.0391999
7/8/2019 15:00,Rockaway River at Warren Street at Dover NJ,https://waterdata.usgs.gov/nj/nwis/uv?site_no=01379845,0,2.06,2030103,0,NJ01379845,40.8861,-74.56
7/8/2019 15:00,Boonton Reservoir at Boonton NJ,https://waterdata.usgs.gov/nj/nwis/uv?site_no=01380900,0,305.4,2030103,0,NJ01380900,40.8953,-74.3978
7/8/2019 15:00,Rockaway River below Reservoir at Boonton NJ,https://waterdata.usgs.gov/nj/nwis/uv?site_no=01381000,83.29,2.25,2030103,64.6,NJ01381000,40.8969,-74.3947
7/8/2019 15:00,Whippany River near Morristown NJ,https://waterdata.usgs.gov/nj/nwis/uv?site_no=01381400,61.55,2.31,2030103,14.6,NJ01381400,40.8122,-74.5119
7/8/2019 15:00,Wanaque River at Awosting NJ,https://waterdata.usgs.gov/nj/nwis/uv?site_no=01383500,44.62,1.8,2030103,11.8,NJ01383500,41.1603,-74.3336
7/8/2019 15:00,Ringwood Creek near Wanaque NJ,https://waterdata.usgs.gov/nj/nwis/uv?site_no=01384500,48.52,10.36,2030103,7.43,NJ01384500,41.1272,-74.2658
7/8/2019 15:00,Wanaque Reservoir at Wanaque NJ,https://waterdata.usgs.gov/nj/nwis/uv?site_no=01386990,0,301.06,2030103,0,NJ01386990,41.045,-74.2953
7/8/2019 15:00,Wanaque River at Wanaque NJ,https://waterdata.usgs.gov/nj/nwis/uv?site_no=01387000,48.33,1.37,2030103,17.9,NJ01387000,41.0441999,-74.2931
7/8/2019 15:00,Molly Ann Brook at North Haledon NJ,https://waterdata.usgs.gov/nj/nwis/uv?site_no=01389765,0,3.33,2030103,0,NJ01389765,40.9531,-74.1847
7/8/2019 15:00,Third River at Bloomfield NJ,https://waterdata.usgs.gov/nj/nwis/uv?site_no=01392170,0,1.67,2030103,0,NJ01392170,40.8,-74.1878
7/8/2019 15:00,East Br Rahway Riv at Millburn Ave at Millburn NJ,https://waterdata.usgs.gov/nj/nwis/uv?site_no=01393895,0,1.5,2030104,0,NJ01393895,40.7228,-74.285
7/8/2019 15:00,West Branch Rahway River at Millburn NJ,https://waterdata.usgs.gov/nj/nwis/uv?site_no=01394000,0,1.48,2030104,0,NJ01394000,40.7316999,-74.3075
7/8/2019 15:00,Rahway River at Kenilworth NJ,https://waterdata.usgs.gov/nj/nwis/uv?site_no=01394620,0,3.8,2030104,0,NJ01394620,40.6731,-74.3131
7/8/2019 15:00,Robinsons Branch at Rahway NJ,https://waterdata.usgs.gov/nj/nwis/uv?site_no=01396000,72.52,4.04,2030104,6.9,NJ01396000,40.6058,-74.2997
7/8/2019 15:00,SB Raritan R at Black Point Rd at Neshanic Sta NJ,https://waterdata.usgs.gov/nj/nwis/uv?site_no=01397420,0,5.17,2030105,0,NJ01397420,40.5019,-74.7425
7/8/2019 15:00,Middle Brook at Burnt Mills NJ,https://waterdata.usgs.gov/nj/nwis/uv?site_no=01399100,59.9,6,2030105,2.57,NJ01399100,40.6494,-74.6817
7/8/2019 15:00,South B Rockaway Creek at Whitehouse Station NJ,https://waterdata.usgs.gov/nj/nwis/uv?site_no=01399670,75.41,2.37,2030105,39.6,NJ01399670,40.6194,-74.7736
7/8/2019 15:00,North Branch Raritan River at South Branch NJ,https://waterdata.usgs.gov/nj/nwis/uv?site_no=01400010,0,1.99,2030105,0,NJ01400010,40.5567,-74.6875
7/8/2019 15:00,Peters Brook at Mercer St at Somerville NJ,https://waterdata.usgs.gov/nj/nwis/uv?site_no=01400360,0,1.94,2030105,0,NJ01400360,40.575,-74.6157999
7/8/2019 15:00,Bound Brook at Middlesex NJ,https://waterdata.usgs.gov/nj/nwis/uv?site_no=01403900,76.32,1.77,2030105,50.2,NJ01403900,40.585,-74.5078
7/8/2019 15:00,Toms River near Toms River NJ,https://waterdata.usgs.gov/nj/nwis/uv?site_no=01408500,71.88,4.23,2040301,156,NJ01408500,39.9864,-74.2233
7/8/2019 15:00,Cedar Creek at Western Blvd near Lanoka Harbor NJ,https://waterdata.usgs.gov/nj/nwis/uv?site_no=01408900,89,6.15,2040301,104,NJ01408900,39.8792,-74.1906
7/8/2019 15:00,Mullica River near Batsto NJ,https://waterdata.usgs.gov/nj/nwis/uv?site_no=01409400,73.53,1.21,2040301,73,NJ01409400,39.6744,-74.665
7/8/2019 15:00,Great Egg Harbor R near Sicklerville NJ,https://waterdata.usgs.gov/nj/nwis/uv?site_no=01410784,89.9,4.31,2040302,21.7,NJ01410784,39.7336,-74.9511
7/8/2019 15:00,Great Egg Harbor River near Blue Anchor NJ,https://waterdata.usgs.gov/nj/nwis/uv?site_no=01410820,94.44,4.08,2040302,120,NJ01410820,39.6691999,-74.9133
7/8/2019 15:00,Great Egg Harbor River at Folsom NJ,https://waterdata.usgs.gov/nj/nwis/uv?site_no=01411000,95.35,4.3,2040302,132,NJ01411000,39.5947,-74.8516999
7/8/2019 15:00,Flat Brook near Flatbrookville NJ,https://waterdata.usgs.gov/nj/nwis/uv?site_no=01440000,74.66,2.24,2040104,70.4,NJ01440000,41.1061,-74.9525
7/8/2019 15:00,Yards Creek near Blairstown NJ,https://waterdata.usgs.gov/nj/nwis/uv?site_no=01443900,93.37,2.42,2040105,14.9,NJ01443900,40.9806,-75.0391999
7/8/2019 15:00,Delaware River at Frenchtown NJ,https://waterdata.usgs.gov/nj/nwis/uv?site_no=01458500,0,2.99,2040105,0,NJ01458500,40.5261,-75.065
7/8/2019 15:00,Del and Rar Ca feeder at Washington Crossing NJ,https://waterdata.usgs.gov/nj/nwis/uv?site_no=01460380,0,56.07,2040105,0,NJ01460380,40.2967,-74.8669
7/8/2019 15:00,Delaware River at Stockton NJ,https://waterdata.usgs.gov/nj/nwis/uv?site_no=01461500,0,2.26,2040105,0,NJ01461500,40.4028,-74.9794
7/8/2019 15:00,Delaware River at Washington Crossing NJ,https://waterdata.usgs.gov/nj/nwis/uv?site_no=01462500,0,0.1,2040105,0,NJ01462500,40.295,-74.8681
7/8/2019 15:00,Assunpink Creek near Clarksville NJ,https://waterdata.usgs.gov/nj/nwis/uv?site_no=01463620,91.19,4.25,2040105,50.8,NJ01463620,40.2697,-74.6718999
7/8/2019 15:00,Cooper River at Haddonfield NJ,https://waterdata.usgs.gov/nj/nwis/uv?site_no=01467150,80.99,1.67,2040202,35.4,NJ01467150,39.9031,-75.0214
7/8/2019 15:00,Mantua Creek at East Holly Avenue at Pitman NJ,https://waterdata.usgs.gov/nj/nwis/uv?site_no=01475001,83.5,0.7,2040202,15.1,NJ01475001,39.7389,-75.1144
7/8/2019 15:00,SILVER LAKE TRIBUTARY AT MIDDLETOWN  DE,https://waterdata.usgs.gov/de/nwis/uv?site_no=01483155,80.61,1.05,2040205,3.68,DE01483155,39.431,-75.7095
7/8/2019 15:00,MURDERKILL RIVER NEAR FELTON  DE,https://waterdata.usgs.gov/de/nwis/uv?site_no=01484000,90.18,2.27,2040207,13.5,DE01484000,38.976,-75.5669
7/8/2019 15:00,BEAVERDAM BRANCH AT HOUSTON  DE,https://waterdata.usgs.gov/de/nwis/uv?site_no=01484100,94.26,2.68,2040207,4.39,DE01484100,38.9058,-75.5127
7/8/2019 15:00,CHINCOTEAGUE BAY INLET AT CHINCOTEAGUE  VA,https://waterdata.usgs.gov/va/nwis/uv?site_no=01484746,0,2.06,2040303,0,VA01484746,37.9024,-75.4079
7/8/2019 15:00,NORTH RIVER NEAR STOKESVILLE  VA,https://waterdata.usgs.gov/va/nwis/uv?site_no=01620500,94.51,2.54,2070005,35.4,VA01620500,38.335,-79.2392
7/8/2019 15:00,S F LITTLE DIFFICULT RUN ABOVE MOUTH NR VIENNA  VA,https://waterdata.usgs.gov/va/nwis/uv?site_no=01645762,83.17,0.77,2070008,20,VA01645762,38.9089,-77.3383
7/8/2019 15:00,RAPPAHANNOCK RIVER NEAR FREDERICKSBURG  VA,https://waterdata.usgs.gov/va/nwis/uv?site_no=01668000,61.05,2.57,2080104,724,VA01668000,38.3085,-77.5292
7/8/2019 15:00,MAURY RIVER AT ROCKBRIDGE BATHS  VA,https://waterdata.usgs.gov/va/nwis/uv?site_no=02021500,74.85,1.52,2080202,126,VA02021500,37.9074,-79.422
7/8/2019 15:00,HARRIS CREEK BELOW ROUTE 130 NEAR MONROE  VA,https://waterdata.usgs.gov/va/nwis/uv?site_no=02025652,71.94,3.85,2080203,27,VA02025652,37.4853,-79.1667
7/8/2019 15:00,APPOMATTOX RIVER AT ROUTE 602 NEAR MANNBORO  VA,https://waterdata.usgs.gov/va/nwis/uv?site_no=02040892,78.51,3.57,2080207,559,VA02040892,37.3181,-77.8017
7/8/2019 15:00,JAMES RIVER AT JAMESTOWN FERRY PIER  VA,https://waterdata.usgs.gov/va/nwis/uv?site_no=02042770,0,0.68,2080206,0,VA02042770,37.2201,-76.7914
7/8/2019 15:00,BUCKHORN CREEK ABOVE RT 250 NR LONE FOUNTAIN  VA,https://waterdata.usgs.gov/va/nwis/uv?site_no=0162246784,0,0.75,2070005,0,VA0162246784,38.2854,-79.2375
7/8/2019 15:00,WARWICK RUN BELOW LICK DRAFT NEAR MILL GAP  VA,https://waterdata.usgs.gov/va/nwis/uv?site_no=0201144806,0,0.79,2080201,0,VA0201144806,38.2995,-79.7727
7/8/2019 14:55,Naylor Creek at Upper Darby  PA,https://waterdata.usgs.gov/pa/nwis/uv?site_no=014755456,0,1.72,2040202,0,PA014755456,39.9659,-75.2965
7/8/2019 14:55,West Branch Middle Brook near Martinsville NJ,https://waterdata.usgs.gov/nj/nwis/uv?site_no=01403150,75.2,2.29,2030105,0.91,NJ01403150,40.6122,-74.5908
7/8/2019 14:55,Absecon Creek at Absecon NJ,https://waterdata.usgs.gov/nj/nwis/uv?site_no=01410500,0,2.23,2040302,0,NJ01410500,39.4303,-74.5206
7/8/2019 14:55,SOUTH FORK JABEZ BRANCH AT MILLERSVILLE  MD,https://waterdata.usgs.gov/md/nwis/uv?site_no=01589795,86,4.23,2060004,0.89,MD01589795,39.0682,-76.6515
7/8/2019 14:55,SOPER BRANCH AT HYATTSTOWN  MD,https://waterdata.usgs.gov/md/nwis/uv?site_no=01643395,87.22,0.74,2070009,4.6,MD01643395,39.2753,-77.3037
7/8/2019 14:55,LITTLE SENECA CREEK TRIBUTARY AT BRINK  MD,https://waterdata.usgs.gov/md/nwis/uv?site_no=01644372,93.75,5.56,2070008,21.3,MD01644372,39.2227,-77.2494
7/8/2019 14:55,LITTLE SENECA CREEK TRIBUTARY NEAR GERMANTOWN  MD,https://waterdata.usgs.gov/md/nwis/uv?site_no=01644375,93.75,2.07,2070008,53.1,MD01644375,39.1994,-77.2754
7/8/2019 14:55,SHELLPOT CREEK AT WILMINGTON  DE,https://waterdata.usgs.gov/de/nwis/uv?site_no=01477800,53.15,1.61,2040205,1.77,DE01477800,39.761,-75.5187
7/8/2019 14:55,LONG BRANCH NEAR ANNANDALE  VA,https://waterdata.usgs.gov/va/nwis/uv?site_no=01654500,93.75,8.07,2070010,3210,VA01654500,38.8108999,-77.235
7/8/2019 14:55,STORM DRAIN AT USAA DRIVE AT NORFOLK  VA,https://waterdata.usgs.gov/va/nwis/uv?site_no=0204288771,53.82,0.61,2080208,0.37,VA0204288771,36.8751,-76.2074
7/8/2019 14:55,STORM DRAIN AT SHEPPARD AVENUE NEAR NORFOLK  VA,https://waterdata.usgs.gov/va/nwis/uv?site_no=0204289989,0,1.21,2080108,0.08,VA0204289989,36.9235,-76.2505
7/8/2019 14:55,FLATLICK BRANCH ABOVE FROG BRANCH AT CHANTILLY  VA,https://waterdata.usgs.gov/va/nwis/uv?site_no=01656903,83.09,1.82,2070010,46.9,VA01656903,38.8823999,-77.4319
7/8/2019 14:54,JAMES RIVER AT CITY LOCKS AT RICHMOND  VA,https://waterdata.usgs.gov/va/nwis/uv?site_no=02037705,0,0.19,2080206,0,VA02037705,37.5251,-77.4208
7/8/2019 14:54,BYPASS CANAL AT INTL PARKWAY NEAR MAPLETON  VA,https://waterdata.usgs.gov/va/nwis/uv?site_no=02042928,0,1.81,2080108,0,VA02042928,36.8158,-76.0609
7/8/2019 14:54,BRICK KILN CREEK BELOW ROUTE 172 NEAR POQUOSON  VA,https://waterdata.usgs.gov/va/nwis/uv?site_no=0167862550,0,1.86,2080108,0,VA0167862550,37.1049999,-76.3854
7/8/2019 14:54,EB ELIZABETH RIVER AT RT 165 AT VIRGINIA BEACH  VA,https://waterdata.usgs.gov/va/nwis/uv?site_no=0204288721,0,1.94,2080208,0,VA0204288721,36.8274,-76.1652
7/8/2019 14:54,JAMES RIVER AT FORT MONROE  VA,https://waterdata.usgs.gov/va/nwis/uv?site_no=0204289994,0,1.89,2080208,0,VA0204289994,37.0021,-76.3149
7/8/2019 14:54,THALIA CREEK AT ROUTE 58 AT THALIA  VA,https://waterdata.usgs.gov/va/nwis/uv?site_no=0204291317,0,1.76,2080108,0,VA0204291317,36.8433,-76.1245
7/8/2019 14:54,LONDON BRIDGE CREEK AT RT 58 AT VIRGINIA BEACH  VA,https://waterdata.usgs.gov/va/nwis/uv?site_no=0204293125,0,1.76,2080108,0,VA0204293125,36.8411,-76.0571
7/8/2019 14:54,LITTLE NECK CREEK AT PINEWOOD RD AT VA BEACH  VA,https://waterdata.usgs.gov/va/nwis/uv?site_no=0204295505,0,1.01,2080108,0,VA0204295505,36.8593,-75.9845
7/8/2019 14:54,LAKE RUDEE NEAR BELLS ROAD AT VIRGINIA BEACH  VA,https://waterdata.usgs.gov/va/nwis/uv?site_no=0204297575,0,2.25,2080108,0,VA0204297575,36.8248,-75.9853
7/8/2019 14:54,BLACKWATER CREEK AT COLLEGE LAKE AT LYNCHBURG  VA,https://waterdata.usgs.gov/va/nwis/uv?site_no=372405079110100,0,625.02,2080203,0,VA372405079110100,37.4016,-79.1839
7/8/2019 14:50,Ramapo River at Dawes Highway at Pompton NJ,https://waterdata.usgs.gov/nj/nwis/uv?site_no=01388100,0,0.74,2030103,0,NJ01388100,40.9856,-74.2794
7/8/2019 14:50,Peckman River at Little Falls NJ,https://waterdata.usgs.gov/nj/nwis/uv?site_no=01389550,52.38,1.06,2030103,10.9,NJ01389550,40.8718999,-74.2222
7/8/2019 14:50,WHITEMARSH RUN NEAR FULLERTON  MD,https://waterdata.usgs.gov/md/nwis/uv?site_no=01585090,81.3,1.52,2060003,7.01,MD01585090,39.3796,-76.4958
7/8/2019 14:50,HERRING RUN AT SINCLAIR LANE AT BALTIMORE  MD,https://waterdata.usgs.gov/md/nwis/uv?site_no=01585219,83.33,5.06,2060003,107,MD01585219,39.318,-76.5551
7/8/2019 14:50,SCOTTS LEVEL BRANCH AT ROCKDALE  MD,https://waterdata.usgs.gov/md/nwis/uv?site_no=01589290,92.31,1.41,2060003,25.1,MD01589290,39.3616,-76.7617
7/8/2019 14:50,POWDER MILL RUN NEAR LOCHEARN  MD,https://waterdata.usgs.gov/md/nwis/uv?site_no=01589305,92.86,2.99,2060003,28.2,MD01589305,39.3351,-76.7108
7/8/2019 14:50,SENECA CREEK AT DAWSONVILLE  MD,https://waterdata.usgs.gov/md/nwis/uv?site_no=01645000,98.88,8.99,2070008,3630,MD01645000,39.1281,-77.3358
7/8/2019 14:50,PAINT BRANCH TRIBUTARY NEAR COLESVILLE  MD,https://waterdata.usgs.gov/md/nwis/uv?site_no=01649150,89.43,1.76,2070010,2.2,MD01649150,39.0884,-76.9896
7/8/2019 14:50,WHEEL CREEK NEAR ABINGDON  MD,https://waterdata.usgs.gov/md/nwis/uv?site_no=0158175320,67.8,4.18,2060003,1.17,MD0158175320,39.4816,-76.3401
7/8/2019 14:50,MINEBANK RUN NEAR GLEN ARM  MD,https://waterdata.usgs.gov/md/nwis/uv?site_no=0158397967,84.82,4.45,2060003,5.91,MD0158397967,39.4096,-76.5573
7/8/2019 14:50,LIMESTONE BRANCH NEAR LEESBURG  VA,https://waterdata.usgs.gov/va/nwis/uv?site_no=01643590,84.71,1.17,2070008,46.6,VA01643590,39.1676,-77.5359
7/8/2019 14:50,BEAVERDAM CREEK AT RT 734 NEAR MOUNTVILLE  VA,https://waterdata.usgs.gov/va/nwis/uv?site_no=01643880,45.83,1.64,2070008,18.5,VA01643880,39.0377,-77.7223
7/8/2019 14:50,CAMERON RUN AT ALEXANDRIA  VA,https://waterdata.usgs.gov/va/nwis/uv?site_no=01653000,98.25,6.43,2070010,1720,VA01653000,38.8065,-77.1097
7/8/2019 14:50,RIVANNA RIVER AT PALMYRA  VA,https://waterdata.usgs.gov/va/nwis/uv?site_no=02034000,76.75,3.24,2080204,407,VA02034000,37.8579,-78.2658
7/8/2019 14:50,APPOMATTOX RIVER AT FARMVILLE  VA,https://waterdata.usgs.gov/va/nwis/uv?site_no=02039500,91.22,5.75,2080207,320,VA02039500,37.3071,-78.3886
7/8/2019 14:50,STORM DRAIN AT COLISEUM DRIVE AT HAMPTON  VA,https://waterdata.usgs.gov/va/nwis/uv?site_no=0167891721,0,0.13,2080108,0.04,VA0167891721,37.0377,-76.3861
7/8/2019 14:49,MOORES RUN TRIB. NEAR TODD AVE AT BALTIMORE  MD,https://waterdata.usgs.gov/md/nwis/uv?site_no=01585225,73.57,2.61,2060003,0.12,MD01585225,39.3367,-76.5406
7/8/2019 14:49,MOORES RUN AT RADECKE AVE AT BALTIMORE  MD,https://waterdata.usgs.gov/md/nwis/uv?site_no=01585230,76.7,1.8,2060003,2.56,MD01585230,39.3301,-76.5348999
7/8/2019 14:48,Beach Thorofare at Margate  NJ,https://waterdata.usgs.gov/nj/nwis/uv?site_no=01411330,0,2.57,2040302,0,NJ01411330,39.3375,-74.5131
7/8/2019 14:48,WARE RIVER AT WARE RIVER YACHT CLUB NR NAXERA  VA,https://waterdata.usgs.gov/va/nwis/uv?site_no=01670060,0,1.68,2080102,0,VA01670060,37.3793999,-76.4254
7/8/2019 14:48,POTOMAC RIVER AT CAMERON ST DOCK AT ALEXANDRIA  VA,https://waterdata.usgs.gov/va/nwis/uv?site_no=0165258890,0,2.89,2070010,0,VA0165258890,38.8053,-77.0383
7/8/2019 14:48,NEWMARKET CREEK AT MERCURY BLVD AT HAMPTON  VA,https://waterdata.usgs.gov/va/nwis/uv?site_no=0167892964,0,2,2080108,0,VA0167892964,37.045,-76.3678
7/8/2019 14:48,LYNNHAVEN RIV OFF VISTA CIR NR VIRGINIA BEACH  VA,https://waterdata.usgs.gov/va/nwis/uv?site_no=365423076051300,0,1.66,2080108,0,VA365423076051300,36.9063,-76.0869
7/8/2019 14:45,Equinunk Creek near Dillontown  PA,https://waterdata.usgs.gov/pa/nwis/uv?site_no=01427195,0,2.16,2040101,26.4,PA01427195,41.8403,-75.2383
7/8/2019 14:45,Dyberry Creek at Tanners Falls near Dyberry  PA,https://waterdata.usgs.gov/pa/nwis/uv?site_no=01429301,0,2.78,2040103,52.9,PA01429301,41.6531,-75.2821
7/8/2019 14:45,Lackawaxen River at Hawley  PA,https://waterdata.usgs.gov/pa/nwis/uv?site_no=01431500,80.78,2.65,2040103,303,PA01431500,41.4762,-75.1721
7/8/2019 14:45,Lackawaxen River at Rowland  PA,https://waterdata.usgs.gov/pa/nwis/uv?site_no=01432110,82.83,5.39,2040103,1220,PA01432110,41.4759,-75.0363
7/8/2019 14:45,Shohola Creek near Walker Lake  PA,https://waterdata.usgs.gov/pa/nwis/uv?site_no=01432495,0,3.89,2040104,87.8,PA01432495,41.45,-74.9217
7/8/2019 14:45,Bush Kill at Shoemakers  PA,https://waterdata.usgs.gov/pa/nwis/uv?site_no=01439500,92.4,2.41,2040104,357,PA01439500,41.0882,-75.0377
7/8/2019 14:45,Little Bush Kill at Edgemere  PA,https://waterdata.usgs.gov/pa/nwis/uv?site_no=01439590,89.75,4.48,2040104,23.7,PA01439590,41.2587,-74.9955
7/8/2019 14:45,Little Lehigh Creek at Tenth St. Br. at Allentown,https://waterdata.usgs.gov/pa/nwis/uv?site_no=01451650,96.97,3.14,2040106,382,PA01451650,40.5965,-75.4741
7/8/2019 14:45,Jordan Creek at Allentown  PA,https://waterdata.usgs.gov/pa/nwis/uv?site_no=01452000,93.05,2.24,2040106,131,PA01452000,40.6232,-75.4824
7/8/2019 14:45,Monocacy Creek at Bethlehem  PA,https://waterdata.usgs.gov/pa/nwis/uv?site_no=01452500,95.77,2.77,2040106,136,PA01452500,40.6412,-75.3793
7/8/2019 14:45,Lehigh River at Glendon  PA,https://waterdata.usgs.gov/pa/nwis/uv?site_no=01454700,91.33,9.2,2040106,3520,PA01454700,40.6693,-75.2363
7/8/2019 14:45,Little Neshaminy C at Valley Road nr Neshaminy PA,https://waterdata.usgs.gov/pa/nwis/uv?site_no=01464907,90.48,2.5,2040201,63,PA01464907,40.2293,-75.1196
7/8/2019 14:45,Pennypack Cr at Lower Rhawn St Bdg  Phila.  PA,https://waterdata.usgs.gov/pa/nwis/uv?site_no=01467048,79.06,2.82,2040202,67.4,PA01467048,40.0501,-75.0327
7/8/2019 14:45,Tacony Creek ab Adams Avenue  Philadelphia  PA,https://waterdata.usgs.gov/pa/nwis/uv?site_no=01467086,90.06,2.39,2040202,28.1,PA01467086,40.0465,-75.1107
7/8/2019 14:45,Frankford Creek at Castor Ave  Philadelphia  PA,https://waterdata.usgs.gov/pa/nwis/uv?site_no=01467087,80.4,1.71,2040202,28.4,PA01467087,40.0159,-75.0968
7/8/2019 14:45,Tulpehocken Creek near Bernville  PA,https://waterdata.usgs.gov/pa/nwis/uv?site_no=01470779,97.78,3.68,2040203,506,PA01470779,40.4134,-76.1716
7/8/2019 14:45,Tulpehocken Creek near Reading  PA,https://waterdata.usgs.gov/pa/nwis/uv?site_no=01471000,97.5,5.55,2040203,3390,PA01471000,40.369,-75.9791
7/8/2019 14:45,Manatawny Creek near Spangsville  PA,https://waterdata.usgs.gov/pa/nwis/uv?site_no=01471875,96,3.33,2040203,187,PA01471875,40.3395,-75.7420999
7/8/2019 14:45,Perkiomen Creek at Graterford  PA,https://waterdata.usgs.gov/pa/nwis/uv?site_no=01473000,94.11,1.83,2040203,331,PA01473000,40.2295,-75.4516
7/8/2019 14:45,Cobbs Creek at Mt. Moriah Cemetery  Philadelphia,https://waterdata.usgs.gov/pa/nwis/uv?site_no=01475548,80.58,3.95,2040202,24.5,PA01475548,39.9328,-75.2376
7/8/2019 14:45,Crum Creek near Newtown Square  PA,https://waterdata.usgs.gov/pa/nwis/uv?site_no=01475850,91.04,2.41,2040202,32.5,PA01475850,39.9765,-75.4366
7/8/2019 14:45,Red Clay Creek near Kennett Square  PA,https://waterdata.usgs.gov/pa/nwis/uv?site_no=01479820,86.63,3.6,2040205,49.3,PA01479820,39.8168,-75.6915999
7/8/2019 14:45,West Branch Brandywine Creek near Honey Brook  PA,https://waterdata.usgs.gov/pa/nwis/uv?site_no=01480300,73.46,1.21,2040205,17.2,PA01480300,40.0729,-75.8608
7/8/2019 14:45,Chambers Lake near Wagontown  PA,https://waterdata.usgs.gov/pa/nwis/uv?site_no=01480399,0,580.21,2040205,0,PA01480399,40.0279,-75.8505
7/8/2019 14:45,Birch Run near Wagontown  PA,https://waterdata.usgs.gov/pa/nwis/uv?site_no=01480400,77.38,2.43,2040205,4.89,PA01480400,40.0272999,-75.8449
7/8/2019 14:45,West Branch Brandywine Creek at Coatesville  PA,https://waterdata.usgs.gov/pa/nwis/uv?site_no=01480500,75.3,3.91,2040205,45.8,PA01480500,39.9857,-75.8274
7/8/2019 14:45,Broad Run at Northbrook  PA,https://waterdata.usgs.gov/pa/nwis/uv?site_no=01480638,78.57,2.29,2040205,10.9,PA01480638,39.9304,-75.6847
7/8/2019 14:45,Marsh Creek near Glenmoore  PA,https://waterdata.usgs.gov/pa/nwis/uv?site_no=01480675,90.67,1.69,2040205,14,PA01480675,40.0979,-75.7416
7/8/2019 14:45,East Branch Brandywine Creek below Downingtown  PA,https://waterdata.usgs.gov/pa/nwis/uv?site_no=01480870,84.6,2.91,2040205,154,PA01480870,39.9687,-75.6733
7/8/2019 14:45,Choconut Creek near Choconut  PA,https://waterdata.usgs.gov/pa/nwis/uv?site_no=01513550,75.86,4.45,2050103,17,PA01513550,41.9628,-76.0014
7/8/2019 14:45,Wappasening Creek near Windham Center  PA,https://waterdata.usgs.gov/pa/nwis/uv?site_no=01514850,33.94,5.27,2050103,10.5,PA01514850,41.9742,-76.3322
7/8/2019 14:45,Susquehanna River at Towanda  PA,https://waterdata.usgs.gov/pa/nwis/uv?site_no=01531500,76.15,1.63,2050106,5600,PA01531500,41.7654,-76.4408
7/8/2019 14:45,Lackawanna River at Old Forge  PA,https://waterdata.usgs.gov/pa/nwis/uv?site_no=01536000,98.33,4.58,2050107,1810,PA01536000,41.3592,-75.7444
7/8/2019 14:45,Susquehanna River at Wilkes-Barre  PA,https://waterdata.usgs.gov/pa/nwis/uv?site_no=01536500,82.69,3.58,2050107,10100,PA01536500,41.2509,-75.8807999
7/8/2019 14:45,Clearfield Creek at Dimeling  PA,https://waterdata.usgs.gov/pa/nwis/uv?site_no=01541500,81.29,4.03,2050201,394,PA01541500,40.9717,-78.4059
7/8/2019 14:45,Driftwood Br Sinnemahoning Cr at Sterling Run  PA,https://waterdata.usgs.gov/pa/nwis/uv?site_no=01543000,89.19,-0.25,2050202,310,PA01543000,41.4134,-78.197
7/8/2019 14:45,Sinnemahoning Creek at Sinnemahoning  PA,https://waterdata.usgs.gov/pa/nwis/uv?site_no=01543500,91.31,3.14,2050202,941,PA01543500,41.3173,-78.1031
7/8/2019 14:45,First Fork Sinnemahoning Cr near Sinnemahoning  PA,https://waterdata.usgs.gov/pa/nwis/uv?site_no=01544000,82.48,0.26,2050202,237,PA01544000,41.4017,-78.0241999
7/8/2019 14:45,Spring Creek at Houserville  PA,https://waterdata.usgs.gov/pa/nwis/uv?site_no=01546400,88.16,3.58,2050204,77.5,PA01546400,40.8337,-77.8275
